path_frame_index,reaction_coordinate_xi_angstrom,is_reactant_geometry,is_product_geometry,is_transition_state_geometry,lambda_1_dft_eV_per_angstrom2_per_amu,lambda_1_hip_eV_per_angstrom2_per_amu,lambda_1_equiformerv2_ad_eV_per_angstrom2_per_amu,lambda_2_dft_eV_per_angstrom2_per_amu,lambda_2_hip_eV_per_angstrom2_per_amu,lambda_2_equiformerv2_ad_eV_per_angstrom2_per_amu,lambda_3_dft_eV_per_angstrom2_per_amu,lambda_3_hip_eV_per_angstrom2_per_amu,lambda_3_equiformerv2_ad_eV_per_angstrom2_per_amu,lambda_4_dft_eV_per_angstrom2_per_amu,lambda_4_hip_eV_per_angstrom2_per_amu,lambda_4_equiformerv2_ad_eV_per_angstrom2_per_amu,lambda_5_dft_eV_per_angstrom2_per_amu,lambda_5_hip_eV_per_angstrom2_per_amu,lambda_5_equiformerv2_ad_eV_per_angstrom2_per_amu,lambda_6_dft_eV_per_angstrom2_per_amu,lambda_6_hip_eV_per_angstrom2_per_amu,lambda_6_equiformerv2_ad_eV_per_angstrom2_per_amu
70,-0.2669417344987952,False,False,False,-9.157124874008673,-8.853508883269212,-9.036063006343715,-0.2200168420044663,-0.21211135197987122,-0.07458065367647211,0.050173001123129266,0.057418424057212494,0.019282695751403105,0.1227986793907059,0.11630000512534774,0.05773356622556513,0.34689990357440725,0.34808954226191524,0.34903232560976044,1.1702802153349658,1.1742270271195414,0.6016511665922459
71,-0.23448714293579775,False,False,False,-10.23997441806906,-10.060137737419717,-10.638690416231972,-0.15167080151189097,-0.14418409858214815,-0.08010778298225095,0.05141564530719488,0.05734535209478559,0.022516947082326426,0.12836476355357698,0.12394099959789304,0.06441896236694304,0.34219318811852356,0.3441585808921264,0.3421811529002972,1.1675012790705965,1.1720327917085156,0.6195728423396453
72,-0.20242932869943098,False,False,False,-10.895102962987657,-11.125663979363036,-11.929247041176435,-0.08596376020246756,-0.08421819637424183,-0.08784456318445272,0.05398021334082524,0.05650518063812861,0.02395153465096544,0.13977244630534105,0.1366717481859637,0.07274514122772889,0.33803585060828745,0.33967932696835157,0.33651089477638196,1.1660284775916696,1.1689013711410756,0.6272476518248105
73,-0.17063967244287936,False,False,False,-12.008189409151663,-12.099682780223304,-13.01994847510912,-0.03704582687484047,-0.03620008993190668,-0.09336454464778109,0.05600006719084365,0.056343752846723716,0.027828005583084844,0.1546506292346733,0.1533337548886148,0.07729081547573001,0.33342009632017333,0.33560296935777545,0.3308714748663174,1.1641927836038763,1.1669978297796786,0.640176580625782
74,-0.13894535910158523,False,False,False,-13.175477409180642,-12.95451675972539,-13.898349922467363,0.00330000490406599,0.005475059952913676,-0.09891988982221771,0.06095746612609124,0.05821006086314329,0.0313835433008812,0.18440419573203992,0.18415617984144866,0.08515806726697324,0.3290794651960528,0.33138064464293004,0.3251422153348482,1.162114050743302,1.1649761114467243,0.655010017454203
75,-0.10753555916319812,False,False,False,-13.776742742621076,-13.647421790594356,-14.61067363204732,0.02479670476423871,0.02871641434963266,-0.1038271832897682,0.06930161198446687,0.06422385977139435,0.0349743505206467,0.22948400102391686,0.2315086272968811,0.09420740777720461,0.3254332209466179,0.32751124135732895,0.31962167620463294,1.1604910801967039,1.1629525355390504,0.6693821645823772
76,-0.0762512164244804,False,False,False,-13.962362957670278,-14.179072775813841,-14.961906160755253,0.03322768394551304,0.03593353820635788,-0.10711211457974235,0.07871120472065848,0.07365045294115863,0.03812443142351588,0.2883150410067706,0.29465638389464355,0.10500621652547582,0.32223517288222153,0.3237881414795089,0.3146154908638932,1.1593997302382144,1.1603885759999886,0.68154666211966
77,-0.045078941962010344,False,False,False,-14.347045296508316,-14.56915374745815,-15.342392950409874,0.036066033057474446,0.03684100728630889,-0.11339430160795178,0.08610334397741684,0.08138570249292064,0.04107729735967942,0.31868483695696237,0.3193676115532783,0.11756950389837519,0.353505425663865,0.3656422377657688,0.3098178602380941,1.1583007489532064,1.1581341566244538,0.694842159572901
78,-0.014002308765508786,False,False,False,-14.808613144744589,-14.818526662749054,-15.37584174232282,0.03672683028539481,0.03607299146873187,-0.12148624175980095,0.091543336175214,0.0867059736535336,0.04332539677790838,0.3149579751883691,0.3153312367649934,0.12919744581448014,0.4220365602570453,0.43762434156148494,0.30539502347408093,1.1570642615900248,1.1561526340119084,0.7081282361480099
79,0.01699796470208459,False,False,False,-14.981788202993783,-14.91075331307923,-15.220199315103093,0.036291416888478215,0.03491867886333313,-0.13081248453105998,0.09549006351745482,0.09067498603807654,0.044820745876070045,0.3113221601152885,0.3111289762274993,0.14078183625273352,0.4904217234347601,0.5106761623329972,0.30058456007869455,1.15603706579928,1.1543163724203023,0.7206266440271553
80,0.04794314613606443,False,False,True,-14.827625925252681,-14.838532176560607,-15.070035002759465,0.035278868729812216,0.03343901585009609,-0.14280587822417373,0.0984326474285812,0.09363021647804408,0.04569207809403689,0.30778461700949117,0.30670197615587685,0.15142260364305482,0.5578124007179546,0.5791337189698675,0.2964883952209157,1.1550592527179833,1.1522816357041028,0.7309212052062856
81,0.07806209015720111,False,False,False,-14.2805784770861,-14.572216819895374,-15.002402128476374,0.03441386147017062,0.03279993406098099,-0.1549453903470135,0.10109773802436078,0.0958179724324718,0.046550085967470754,0.30399647354978965,0.302511767307514,0.16191086764616647,0.631086611470472,0.6462966583659523,0.2927823232372185,1.1517859481117527,1.1484959952205538,0.7474898413395568
82,0.10796144235930383,False,False,False,-13.837699552591841,-14.149010607598168,-14.674213241442514,0.03270066561752253,0.030784579677235788,-0.16712842683484438,0.10306247535046781,0.09730368831609953,0.04703025708463948,0.2997798118204391,0.2981207086999307,0.17146009428349765,0.6989891399379595,0.7135527839582863,0.28987819340379184,1.1487192999826066,1.1450561412367481,0.7615887164169146
83,0.1374930523460549,False,False,False,-13.64929806713353,-13.55485740696118,-13.925319672271185,0.031157882898155524,0.028944309829620967,-0.17824105129753537,0.10458717538581322,0.09827255744191786,0.04794078266188215,0.29492366463929176,0.2940966898182653,0.18016822695356077,0.7647158087117178,0.7790996292108607,0.28700574361183795,1.1455003801165518,1.141775117065746,0.7813105942337946
84,0.16669331680448418,False,False,False,-13.054388987202833,-12.82988561638791,-13.353388671054454,0.029630199797940425,0.027420772685155047,-0.18715289159963455,0.10565630053239011,0.09893009098786952,0.04870474618385464,0.29041159239297215,0.2904115794740087,0.189114242832823,0.8284141028013012,0.8415185668740531,0.2840604243545438,1.1420676145187312,1.1388210451691057,0.8064637077754278
85,0.19562976483425376,False,False,False,-11.971206505269574,-11.983303316966293,-12.527251650336696,0.02787572666847682,0.025744197412839568,-0.19267457890920378,0.1062609649511342,0.09922630664214604,0.04928546278153059,0.2862396519344875,0.2861458815148773,0.19758761105420422,0.8888869010349598,0.900849918247784,0.27998005306792795,1.1388638821082306,1.1362466512008405,0.8291986613056963
86,0.22433331089972985,False,False,False,-10.740882239226027,-11.00314245874098,-11.485587633093349,0.025963302770952434,0.023952472299109222,-0.1937929563313597,0.10648078140786922,0.09901514654738455,0.049845407790687295,0.28197122740720565,0.2815890416953652,0.20562700577489995,0.9445973146771087,0.9568823897681231,0.2756895523454882,1.1359541361411813,1.1339026431687553,0.8453666773077979
87,0.25414862033752805,False,False,False,-9.546288509688445,-9.896426970878576,-10.183527476517154,0.024412436344803813,0.022548974352594026,-0.19185710331987368,0.1065745490793885,0.09868836710945599,0.05050377404733989,0.27820335972444293,0.27759829587652285,0.21478815351222907,0.9910624482060304,1.0052865159196855,0.2720782859406297,1.1345047881183354,1.1321179431467965,0.8533842954920929
88,0.28445222194346287,False,False,False,-8.542340072202117,-8.68606353408638,-8.669019100042378,0.0230199962085484,0.021417040199076764,-0.18938884056365551,0.1063370906547196,0.0981759094896457,0.05062136975389988,0.2739206114896358,0.2735659608164474,0.2243202734441544,1.0308895083240266,1.0433372459010106,0.26862392877877844,1.133623096996545,1.1302165228939693,0.8616250428300646
89,0.313902341462156,False,False,False,-7.415036964549769,-7.352732932205564,-7.4467604362346,0.021798855679682136,0.020692792837581762,-0.18819344187000522,0.10612371740356462,0.09757105324818895,0.050585193167066465,0.26997192874084897,0.2694272007256726,0.23470189166084363,1.0700585127956617,1.0829847518644258,0.2649854941046022,1.1323073742406102,1.1287760635577022,0.8733268432169407
90,0.343382687142185,False,False,False,-5.8493000667065544,-5.968299690580438,-6.160602624600049,0.019727803696138718,0.018890263420420557,-0.18818766250026597,0.10531273631138079,0.09619766591666187,0.04983930438703249,0.2666680381552772,0.26480110577189997,0.24259720077463973,1.1042089994448498,1.1153340824276279,0.26218518779158434,1.1308108460257094,1.1284140551187443,0.8785781593952539
91,0.37294929364209306,False,False,False,-4.409500955860291,-4.568249133932142,-4.769500799516798,0.016972509329792603,0.016307590606166364,-0.18912015235297994,0.10416937260540242,0.09418386482142771,0.04890736994952204,0.2630612956467475,0.26029783504253995,0.2495626097927267,1.1309615335281982,1.1256493001116321,0.2596640000873696,1.135815318363961,1.1484619318295632,0.8819127599734337
92,0.40234376979455977,False,False,False,-3.2578545167737962,-3.241184699411022,-3.2966562155612373,0.01625745559552571,0.015903776849072276,-0.18986630147135283,0.10378493102090774,0.09274862796980815,0.048208755226349896,0.2591869868054196,0.255842431885786,0.2543430178565969,1.131686457539491,1.1260337843250205,0.26123469991684084,1.1594966009514371,1.1709268842931535,0.8900590166403277
93,0.4321807605167147,False,False,False,-1.9774598719691212,-1.998928603533842,-1.9152461505062532,0.014274731869724656,0.01444405852086346,-0.1888355322658887,0.1027401064839067,0.0912922508259652,0.04760047184161644,0.2557524973514597,0.2522630774420069,0.2535343361321578,1.1334998595456889,1.129046837371763,0.2665424088832574,1.1789152920274075,1.1940270759862452,0.8928394780057225
94,0.461915538709595,False,False,False,-0.8134283076263075,-0.9167419057407985,-0.8286814427262742,0.012790451627527068,0.013624323474128584,-0.18723486076942808,0.1015757484493405,0.09007100201129213,0.046644833445721005,0.2525934111657411,0.24918308769558775,0.2515424991346031,1.1390967896741186,1.134630762611749,0.2741513667185959,1.1962946749682422,1.209928839419207,0.8887753921792808
95,0.4913958776813958,False,False,False,-0.08044194319925785,-0.08262611151365157,-0.18500074413056034,0.0115621058796212,0.012961344858585739,-0.1048075161712171,0.10054442018934345,0.08897702334835425,0.04558588820842115,0.25026232653263314,0.2489484284118999,0.2493759330968434,1.1497735037024874,1.1471637248967819,0.2811797338547623,1.2046248315093708,1.2163811597591845,0.8785851154831894
96,0.5212396815975511,False,False,False,0.01032628520880546,0.011820417398231546,-0.18216207574233215,0.09925789355928455,0.0870699073876752,0.04407175238096439,0.24307425841926059,0.2390502557481854,0.2430297209030288,0.4487485041111667,0.48791524508191,0.27180915349798973,1.1677884704877564,1.1714693083850503,0.4703299982085601,1.2094260604829914,1.2193180451655858,0.8667084123412403
97,0.5394749706762276,False,False,False,0.011104905397079243,0.01299060007381489,-0.17983189977315236,0.09963082340602233,0.08737675188681057,0.044144480120335526,0.24591678246268886,0.24218041540425386,0.24418058934168477,0.6841382827013913,0.690855774200387,0.28197601089426194,1.1903151571768844,1.1969252270595905,0.6815221215966413,1.2462160412779943,1.2570298303319805,0.8684570886057632
98,0.5578947610892884,False,False,False,0.011912001906708769,0.014144421452842627,-0.1773725257558618,0.09997456200716993,0.08758781717577606,0.04419415280056194,0.2476034956690308,0.24367700044089158,0.24476474310451599,0.8455390280742278,0.8287528226673392,0.2891616833867069,1.2268195996917821,1.2318965358809624,0.8420515449266824,1.2812738064838987,1.293196292411212,0.8731387929550506
99,0.5765051140471098,False,False,False,0.012826918590236817,0.015281546488002633,-0.17443284389739822,0.10031624232425233,0.08775255371675027,0.04448190551227828,0.24886222791410595,0.24489270288133827,0.24538404845908218,0.9323538431056446,0.9147321903998761,0.29589930075956683,1.2707208499835918,1.2749839486304668,0.8727983141458813,1.3141877000858875,1.327481581868661,0.9559916784202014
100,0.5952965255825311,False,False,False,0.013860463596396063,0.016410347625005837,-0.17115118417738148,0.10056755188935299,0.08788857050492711,0.045009475320984996,0.2498834904140757,0.24607407167454842,0.24616591562339543,0.9776210871818191,0.964781542875782,0.30207443699060843,1.3124552644876681,1.3195442255294763,0.8775949666782498,1.3453912390106864,1.3599837523056004,1.011091192734725
101,0.6143127760357368,False,False,False,0.014585013206005203,0.017581968158304068,-0.1681070188066877,0.10072425748330628,0.08792554483263137,0.04543820881065861,0.25085512465465704,0.24724608870652903,0.246821840257108,1.0044093661351243,0.9936040572778805,0.3087157222066044,1.3495666357741505,1.3591042856723734,0.8820366943391569,1.3741552078619215,1.390264328291036,1.0443013119263986
102,0.6335266171527127,False,False,False,0.015442680070630536,0.01878313808861486,-0.1637760635176609,0.10072672363192736,0.08796745355330245,0.04603300922017929,0.2518027036810961,0.2483665780752146,0.24735700598835747,1.0203678226210415,1.0110442387700236,0.31453630654916714,1.3787728002023503,1.390652668839827,0.8855144421226921,1.4015073839632326,1.4188169101589698,1.0572567928075216
103,0.6528812797995875,False,False,False,0.01646810403399084,0.019927801453957984,-0.1587062315146028,0.1009861000132047,0.08793962294017509,0.04651720894417894,0.2528606300184065,0.24961257546473833,0.24819756050518732,1.0304383317589432,1.0230092438991798,0.32064195422071107,1.3985796377567465,1.416485761000032,0.8872342469840344,1.4287577262573095,1.4458306256614704,1.0641691883725606
104,0.6725298338959715,False,False,False,0.01692908408173353,0.021127186382928122,-0.15269058479438216,0.10089932768156701,0.08787177763528248,0.04692428397599483,0.25390924972795187,0.2509311612176662,0.248646192510047,1.0388002705203931,1.0307647605615273,0.3279443554014329,1.4170317016895522,1.435455418539242,0.8874799199646554,1.4466500185886833,1.464515947856148,1.0690834306063703
105,0.6924207163786966,False,False,False,0.01780897473563763,0.022108257692469886,-0.14682140763816273,0.10083807684769741,0.08775042097562616,0.04708347194576624,0.25516368318402727,0.25219721184186333,0.24929448604953192,1.0463257238073345,1.0361372956283836,0.33252335898588553,1.4365633094809906,1.4480543866939206,0.8810303376959127,1.4651140180835582,1.481721435241722,1.0721627960446265
106,0.7125148718233256,False,False,False,0.018667987700182243,0.023045938181038773,-0.14155317324204153,0.10085667685071616,0.08759620736400103,0.04733154060420679,0.25648116401199167,0.2534355605459557,0.2500708590300988,1.0511246084718386,1.0398512289106911,0.3361268338119847,1.4492697774444498,1.4562523358534814,0.8776034765475637,1.4802642421784833,1.494283649601154,1.074331189882219
107,0.732843477731244,False,False,False,0.019558278064612182,0.023868053011283565,-0.13667200121948084,0.10092344730916186,0.08739145121414514,0.04753035762833959,0.25772064028109376,0.2546637031027347,0.25085302093203793,1.0532285678289128,1.0426772095467165,0.3397823919031774,1.4521354007580767,1.4607887509179467,0.8743711895708128,1.4909636801262485,1.5022507688441262,1.0751045670490154
108,0.753424100061977,False,False,False,0.020233831065606285,0.024688034928836,-0.1309014063991773,0.10077018588895402,0.08706626637275511,0.047729770483352946,0.25883051449865446,0.25561008286821496,0.2516174598403362,1.053854213720704,1.044562155793955,0.34306459556472974,1.4486046885364614,1.4613924104258174,0.8703253321189741,1.4968768905227958,1.5046505321780763,1.0754552203572492
109,0.7742804395855531,False,False,False,0.021134834318042913,0.02538870651543897,-0.12494035609799148,0.10070938794783439,0.08661671525030189,0.04777903197426835,0.2599615100562606,0.2565688516057421,0.2526485178714884,1.0540154560681692,1.0459716699382655,0.3459033951082718,1.44275701211834,1.4595168668470022,0.8644041147788265,1.496736180695772,1.5001833746453053,1.0755265711071729
110,0.7954306698442688,False,False,False,0.021639378151931257,0.026176859286664942,-0.1183734283275258,0.10045524774168994,0.0860379470700723,0.048033082780522374,0.2611149828629586,0.2575975051317438,0.2537546474130237,1.0542976667057913,1.046667430507521,0.3492957144160333,1.4369442190996244,1.4550760827745801,0.8574431079311429,1.4884011509363058,1.489163758638722,1.0748095275486058
111,0.816902286106598,False,False,False,0.022430715915846708,0.0268982601634497,-0.1122429843569958,0.10024236357076992,0.08544220609561784,0.0483147781533955,0.2623941124927585,0.2589097812196001,0.2549434945098052,1.0547181120901767,1.046925878134843,0.35173970476423005,1.4317384941339526,1.4487761372163608,0.8482559700039723,1.4704783869317704,1.4714672720478128,1.0739832625977457
112,0.8387131108749956,False,False,False,0.02327903766160757,0.027616405846799925,-0.10640966981553983,0.10006807237713096,0.08477608752924962,0.04848284000773676,0.26370990742875927,0.2604242581271592,0.25613788868491094,1.054850056556605,1.0468064332365905,0.35337798108071916,1.4250637237177621,1.4394650632465376,0.8371042992741916,1.4414964665978944,1.445376216494152,1.0726498811837377
113,0.8521340888694343,False,False,False,0.024526046438483603,0.028875503696379805,-0.10195758714169627,0.10076712779611638,0.08527047907882576,0.04934639019295812,0.2668163285877822,0.26342127150150724,0.258333792787363,1.0559343631142402,1.0474508613696396,0.35784348989234765,1.425932595628532,1.4377353577826981,0.8408900202026344,1.4492298339741096,1.453729219722662,1.0706647289519682
114,0.865184271749954,False,False,False,0.02551463516589043,0.03030236745405236,-0.09789749624108285,0.10170998539109324,0.0858679215462774,0.05046015998102281,0.2699569526447947,0.2665209786449504,0.26058056110002803,1.056418549694091,1.0477362589314545,0.3632755905885617,1.425112526563651,1.4373256809011532,0.8456080145519942,1.4579463687615148,1.4621266729019335,1.0691691750277101
115,0.8785668854189496,False,False,False,0.025984669072549052,0.031072082552698024,-0.09363422751817273,0.10161533676752375,0.08590153707229672,0.051541304803333306,0.2729885442426087,0.2695070301484683,0.26301600830109007,1.0565091704911052,1.0475824842630594,0.3681197166546849,1.4230117421689343,1.4351573629496812,0.8504787323466774,1.4650676723569682,1.4693111948923967,1.067417933409721
116,0.8945215198969702,False,False,False,0.025562943572454408,0.031283256656654726,-0.08951995764838402,0.10135123627738207,0.08544633523449567,0.05315207161125642,0.2757830728658122,0.27229957907949276,0.2652999363049621,1.0566009102019784,1.0476473214526223,0.3716667686439331,1.4171477408906408,1.4317102616482182,0.8501259189626069,1.4625367046038171,1.466472850330254,1.0650129372666628
117,0.9089700227304764,False,False,False,0.02618399961237689,0.03199133607054809,-0.08554580498889675,0.1013124345020198,0.08546871938145831,0.0542033631707007,0.27892366896023024,0.2753924871789887,0.2680455606968956,1.0569620724632744,1.0481232696226608,0.3758212746648608,1.4141324634729302,1.428584720539926,0.8528604931439103,1.4659157242923653,1.4698357992854518,1.063526381702646
118,0.9230076666713565,False,False,False,0.027045039671996292,0.03275564304806701,-0.0815177315447182,0.10162525689512499,0.08555168847316502,0.054783807528759686,0.2820964586086087,0.2785463783885337,0.2709658892531465,1.056867378774751,1.048583426148931,0.38115324885463703,1.4113503425666951,1.4256749822218324,0.8556627988744304,1.4699989310779842,1.4745065182252008,1.0633908478636873
119,0.9377258071032285,False,False,False,0.028172971718570864,0.034083084298174415,-0.07877440744230844,0.10237890086104504,0.08598832319031953,0.05627963073463734,0.28538126408983616,0.28163583917164625,0.27392167981997345,1.0572997582204628,1.0487705031789945,0.38591040770728624,1.4080800069705262,1.4225477185050963,0.8592212016586097,1.4724139011861903,1.475625747529789,1.0635908868121924
120,0.9545210750317907,False,False,False,0.028852404044465332,0.035352490483845006,-0.07299831370113372,0.10262797647308847,0.08608985495397156,0.05723097736384416,0.28808165102446187,0.28465163382698194,0.2765559588905714,1.0546410716139276,1.047679404262457,0.39464453153686063,1.4028222138527355,1.416156494358295,0.8645758117880804,1.45592872654068,1.4637424714406753,1.0620120892442206
121,0.9701067756122369,False,False,False,0.02955768138114468,0.03619874577706264,-0.07053227356814075,0.10300595692363279,0.08620510087155682,0.05878850413315762,0.291302202114559,0.28763126267827044,0.27937571711374576,1.0550152059570062,1.047378604659775,0.3955407296898552,1.3996953855805065,1.4127941272574318,0.8662284947957022,1.4512664988313608,1.4574883859146266,1.061225294962719
122,0.9857295668401432,False,False,False,0.030334751751048276,0.037458731933283466,-0.06627899697554247,0.10328641975176309,0.08649196941173572,0.05994724989545115,0.2944819010623071,0.2907896663873862,0.2821390525251123,1.0548634841751627,1.0473368742808387,0.399416727458682,1.3968707731101528,1.4091834620433763,0.8676038561147498,1.446386197934794,1.4532097564093187,1.059478855747439
123,1.0022688683348269,False,False,False,0.03099562837852515,0.0383258410741723,-0.06283417847901654,0.10379211125455333,0.0866186090808284,0.06075398893176704,0.297613711324174,0.29380980370188337,0.2851295679166923,1.054246766106945,1.0467031207443493,0.4024182132029835,1.3926265421097583,1.4047917607227733,0.8649874027926978,1.4340564664403508,1.4403592442723259,1.056201166041688
124,1.019004102944006,False,False,False,0.031757640511732285,0.03941886200283787,-0.058884054821884066,0.10434042796353699,0.08697024695417001,0.06208301640231552,0.3007086035748482,0.296981944659736,0.2882948734260338,1.0524647028322769,1.0457453174309228,0.40626786513531016,1.3886235999654102,1.4000844193268271,0.8646825266127766,1.4177803821621604,1.4264768164219366,1.0514851070379603
125,1.035778389906786,False,False,False,0.03228074521943712,0.04011851241013438,-0.055329088102102575,0.10470652062188987,0.08700311940816065,0.06323330611161165,0.3038083630545771,0.3000941765067931,0.2915101064801398,1.0507564917376058,1.0448623166832864,0.4104096193609386,1.383965405677865,1.3955416552895916,0.863599638474683,1.4024875870551508,1.4121221907567005,1.0467226419150608
126,1.0526996349335205,False,False,False,0.0328940968574708,0.041081909235709736,-0.051963124809712505,0.10533955845789132,0.08731128882001227,0.06425603322414315,0.3070423992309885,0.3033895710508903,0.29490293316302024,1.049350207232511,1.0444169632158964,0.41445549430822465,1.37789789495984,1.3912409953168254,0.863565683967479,1.3881751682226022,1.3964204794226915,1.043650198443647
127,1.0704711251779513,False,False,False,0.03382670031534767,0.04236020627285292,-0.04879854289591283,0.1060517704703553,0.0880596842175561,0.06539127394313089,0.3101787853635501,0.30668366373647665,0.29836323282356936,1.0467022861088284,1.0427695329395472,0.41801217207521635,1.3632745350094908,1.3739658710984164,0.8656876954600764,1.3756110064053855,1.3869629239834873,1.0413516612883749
128,1.0884330819607717,False,False,False,0.0344529491787758,0.04339087282434427,-0.04561539397792128,0.10632981202227851,0.08856058767064695,0.06624808749013285,0.313187798059643,0.30996831785409595,0.3017890530989195,1.043734703677665,1.0410377300601044,0.4223156407877596,1.3377657008576707,1.3488558996092541,0.866171310734729,1.370687173120119,1.382301849733308,1.0387689708854981
129,1.09967127199599,False,False,False,0.035179604851916714,0.0444838908939211,-0.04207497229022903,0.10715236516690732,0.08924848802948875,0.06727165293762487,0.31627755131316776,0.31331866865680835,0.3053298211251047,1.0427822175707067,1.0411397567671818,0.42685437348594435,1.3322210633453717,1.34384845959848,0.8689841447436774,1.3690146799472307,1.3805020572309818,1.0356254189380214
130,1.110826304079465,False,False,False,0.03600378758707857,0.04543871714406908,-0.03876549493710044,0.10738847393616466,0.09004328811776655,0.06841902980548752,0.3194129576213999,0.3167392588012595,0.30874819835272893,1.0424685026077942,1.0419038812828272,0.4313878025954539,1.3317912862838144,1.344799852153442,0.8716400081965114,1.3679616081432258,1.3801551759817254,1.0338791036597839
131,1.1201949432371412,False,False,False,0.037490303741185234,0.04661022983330564,-0.03576650578570575,0.10843962474109188,0.09142618361190129,0.06972237639729638,0.32302722723081445,0.3206122130156562,0.312536924268526,1.0443384950098273,1.0453040814252095,0.43502678380925447,1.3529101552934186,1.3648729749193225,0.8752317294193039,1.370332908853191,1.3831876063442725,1.0353792856244646
132,1.1325116712734296,False,False,False,0.03749536643466315,0.046716795266404855,-0.03299275427967757,0.10847414824055022,0.09179228825788151,0.07060417604896004,0.3259983960028508,0.3238080330992188,0.31614364736979017,1.041954820127701,1.0436537963294203,0.4384290847832281,1.3372111024970559,1.3505775749811504,0.8758407601677528,1.3679547188084564,1.3798050542602773,1.033387681644731
133,1.1449130159570098,False,False,False,0.03734882767604326,0.046752061345358656,-0.030368533988307925,0.10826626795182424,0.09218509604519581,0.07148542987372786,0.3288679753064606,0.32696379941272063,0.31966602297510277,1.0402008599300037,1.0425351491818975,0.4421899246099033,1.315937023906029,1.3296296706848405,0.8758387532721919,1.365512400892529,1.3767160907673792,1.0322064052554107
134,1.1576829886401407,False,False,False,0.037210491243753474,0.04679382235765691,-0.027577988409714562,0.10893651605317542,0.09309016194706145,0.07256441333493484,0.33191404014789216,0.3302308917138952,0.3232500812087774,1.0387829990058968,1.0413745587956447,0.44677184315193347,1.294280515758417,1.307321037604745,0.8745660001325133,1.363452150813468,1.3739061356563045,1.0305887498377908
135,1.1696949345454053,False,False,False,0.03715727025293073,0.04675447473454303,-0.02476520304913748,0.10952367452914838,0.09400426602466881,0.07377807609367489,0.33510520562508084,0.3336016572880135,0.32695381153000463,1.037739486898176,1.040585725105979,0.4522710288313189,1.2820693427993088,1.2943419564885166,0.8733789625105377,1.3625110756023049,1.3723853949810707,1.0302166552256569
136,1.1817495896565817,False,False,False,0.037084795241900975,0.04669906248998534,-0.02201677083958322,0.10961189261482,0.0949280132250733,0.07494758914619348,0.3385042152968625,0.3371842894257258,0.3308144325386593,1.0369371804365055,1.0401141024936664,0.4581079715678924,1.2716083869047228,1.2840741968912222,0.8719556466919756,1.3619286644066384,1.3714261010119801,1.0310015744529737
137,1.1938277512713094,False,False,False,0.03688377655537897,0.04650204856657163,-0.018923240465821483,0.11042002625503475,0.09624486332467992,0.07616793030472034,0.34195367418720607,0.3407291302604668,0.3346595438203227,1.0368420473220699,1.0398039173548403,0.46642113834987775,1.262704661714565,1.2745422573945187,0.8718181299166871,1.3615482042701688,1.370610488473367,1.0312838944604832
138,1.2057124116287659,False,False,False,0.03711840750577379,0.04633478404556412,-0.01710167837939784,0.11000307065034082,0.09734976586773035,0.07763884278035353,0.34530660359328735,0.34425035878596966,0.3384361098278585,1.035385661642594,1.0394825955552323,0.4687860756598923,1.251349997261537,1.2646986977295152,0.8694143074597441,1.3613004350965539,1.370171243632737,1.0327706775918348
139,1.21855100687322,False,False,False,0.03690842103822688,0.04601432765872266,-0.014683599880845302,0.11084303536506206,0.09906715385806467,0.07897085057289462,0.348850223909343,0.3478739903199098,0.34249489245695935,1.0340227208422306,1.038501984277484,0.47237395888619,1.2354438656922602,1.247640500170397,0.8663445176367636,1.3605636469823115,1.3692323273611813,1.032925421419769
140,1.2311271199248006,False,False,False,0.036726713422672065,0.04564731994770125,-0.012626646344592754,0.11120109722326571,0.10073177679577561,0.08050822419166981,0.3524504703347702,0.35153415398309956,0.346483508508676,1.0323282380490513,1.0376334186299354,0.4744586303497355,1.2220549330782386,1.233687783324639,0.8628826505216963,1.3602493026897524,1.3689049496220165,1.0340377449894578
141,1.2428090977568647,False,False,False,0.03684171478609068,0.0453982409299798,-0.010318499063545723,0.11207664947946189,0.10284213057723077,0.08229725042463713,0.3565821577634296,0.3555884237702515,0.350736997007225,1.0335161470942869,1.0390620278160907,0.48011854539998344,1.2205043053474143,1.2333564855965335,0.8629900701127641,1.361229609690259,1.3696840641741708,1.033572378816809
142,1.2562001497734727,False,False,False,0.036349654829498375,0.04471566355993998,-0.008609044534152899,0.1127080369394164,0.10474390175998059,0.08403200971097506,0.36025118944916945,0.359188455122455,0.3544637753498251,1.0312675941920284,1.037144383894801,0.482153269936487,1.1993289058825556,1.211659760201215,0.8585403496782053,1.3609096222913615,1.3692128477675014,1.0325350345262236
143,1.269218561159291,False,False,False,0.03565146080427334,0.04391695692442979,-0.007213050210425505,0.11255774594453281,0.10557544883254265,0.08521905626033979,0.3638659384083978,0.36271600653454567,0.35829263065404,1.0292113128100333,1.035415132321631,0.4827640789974979,1.1811555699246319,1.1908773903972645,0.8525826873602683,1.3608863313534192,1.3690457547833135,1.031146816637784
144,1.282400750769571,False,True,False,0.03385917145048539,0.043083386236130575,-0.006064995067796033,0.1148366591799098,0.10729345883545077,0.0865417687062146,0.3679934959875274,0.3665807885929111,0.3621753335568274,1.0276165625805591,1.03426923725565,0.48351822009146544,1.161758650138291,1.1688062360092417,0.8469593343939213,1.3614669432701718,1.3691948904362776,1.0304100157981642
