grid_point_index,reaction_coordinate_xi_angstrom,compression_coordinate_sigma_angstrom,q_nh_angstrom,q_oh_angstrom,dft_energy_hartree,relative_dft_energy_kcal_per_mol
269,-0.1200000000000001,3.604166666666666,1.742083332395586,1.862083333333333,-284.212463674014,90.71170792872344
270,-0.1200000000000001,3.675,1.7774999988553164,1.8975,-284.206292142897,94.5844021741102
271,-0.1200000000000001,3.7458333333333327,1.812916664099042,1.9329166666666664,-284.20015103641,98.43800467593758
272,-0.1200000000000001,3.8166666666666655,1.8483333293590003,1.968333333333333,-284.194056450548,102.2624150448346
273,-0.1200000000000001,3.8874999999999993,1.883749995779692,2.00375,-284.188028293625,106.04514062514367
274,-0.1200000000000001,3.958333333333333,1.919166661356208,2.039166666666666,-284.182088257476,109.77256958492688
275,-0.1200000000000001,4.029166666666666,1.9545833266893216,2.074583333333333,-284.17625065373,113.43572124136055
276,-0.1200000000000001,4.1,1.9899999912238029,2.1100000000000008,-284.170514893719,117.0349649892284
277,0.0,2.4,1.2000000026929891,1.2,-284.26038590655,60.64005299409558
278,0.0,2.470833333333333,1.235416655600966,1.2354166666666666,-284.266003015581,57.11526386030201
279,0.0,2.5416666666666665,1.2708333397838094,1.2708333333333337,-284.269279827443,55.05903337220509
280,0.0,2.6125,1.3062500007604947,1.3062499999999997,-284.270636758521,54.2075462650961
281,0.0,2.683333333333333,1.3416666672010815,1.3416666666666666,-284.270409011756,54.3504595178246
282,0.0,2.7541666666666664,1.3770833334824313,1.3770833333333337,-284.268891463312,55.30273554377498
283,0.0,2.825,1.4125000001225476,1.4125,-284.266345551292,56.900319456471976
284,0.0,2.895833333333333,1.447916666676218,1.4479166666666663,-284.262971962788,59.0172782042984
285,0.0,2.9666666666666663,1.4833333333305532,1.483333333333333,-284.258907447907,61.56779979960173
286,0.0,3.0375,1.5187500000003211,1.5187499999999996,-284.254276210039,64.47394543841864
287,0.0,3.108333333333333,1.5541666667296512,1.5541666666666667,-284.249201876083,67.65813807035269
288,0.0,3.1791666666666663,1.5895833338413476,1.5895833333333331,-284.24379110788,71.05344637971645
289,0.0,3.25,1.6250000000212823,1.6250000000000002,-284.238122088432,74.610809791962
290,0.0,3.320833333333333,1.66041666675591,1.6604166666666669,-284.232246255626,78.29795054573653
291,0.0,3.3916666666666666,1.6958333346732002,1.695833333333333,-284.226231866321,82.07203681535971
292,0.0,3.4624999999999995,1.7312500010931116,1.7312499999999995,-284.220130554338,85.90066788887266
293,0.0,3.533333333333333,1.7666666654691343,1.7666666666666664,-284.213986487028,89.75612833518137
294,0.0,3.604166666666666,1.802083332907732,1.802083333333333,-284.207825328482,93.62231369402348
295,0.0,3.675,1.837500001230861,1.8375,-284.201670436614,97.48456665302317
296,0.0,3.7458333333333327,1.8729166698779969,1.872916666666666,-284.195553492496,101.32300703937727
297,0.0,3.8166666666666655,1.9083333403855816,1.9083333333333328,-284.18948513361,105.13095973236452
298,0.0,3.8874999999999993,1.943750001489576,1.94375,-284.183488641244,108.89381550315544
299,0.0,3.958333333333333,1.979166664651455,1.9791666666666663,-284.177589571808,112.59553746240007
300,0.0,4.029166666666666,2.0145833294172646,2.014583333333333,-284.171785584869,116.2375942539879
301,0.0,4.1,2.0499999925330905,2.0500000000000003,-284.166091928204,119.8104177533126
302,0.1199999999999996,2.4,1.259999988392495,1.14,-284.261293997954,60.07021703478826
303,0.1199999999999996,2.470833333333333,1.2954166643165834,1.175416666666667,-284.266738533451,56.65371942853546
304,0.1199999999999996,2.5416666666666665,1.330833334503752,1.2108333333333334,-284.269828049946,54.715018557660585
305,0.1199999999999996,2.6125,1.3662500041636478,1.24625,-284.270992934597,53.98404240295586
306,0.1199999999999996,2.683333333333333,1.4016666674201748,1.2816666666666665,-284.270594899306,54.23381331908711
307,0.1199999999999996,2.7541666666666664,1.4370833346900798,1.3170833333333332,-284.268928629362,55.27941349529133
308,0.1199999999999996,2.825,1.4724999999688928,1.3525,-284.266227652713,56.974301931768046
309,0.1199999999999996,2.895833333333333,1.5079166666634856,1.387916666666667,-284.262691317557,59.19338574559332
310,0.1199999999999996,2.9666666666666663,1.543333333299559,1.4233333333333331,-284.258478195975,61.83715945370342
311,0.1199999999999996,3.0375,1.5787500000000383,1.4587499999999995,-284.253718140742,64.82413920945201
312,0.1199999999999996,3.108333333333333,1.6141666666712164,1.4941666666666669,-284.248518483584,68.08697333798719
313,0.1199999999999996,3.1791666666666663,1.6495833332981238,1.5295833333333333,-284.242976401493,71.56468235611449
314,0.1199999999999996,3.25,1.6849999999310128,1.5650000000000004,-284.23718423099,75.19932422214457
315,0.1199999999999996,3.320833333333333,1.720416666361098,1.6004166666666662,-284.231215572518,78.94471396077142
316,0.1199999999999996,3.3916666666666666,1.7558333330206377,1.6358333333333337,-284.225116632208,82.77185678703077
317,0.1199999999999996,3.4624999999999995,1.791249999368309,1.6712499999999997,-284.218924419912,86.65752866818963
318,0.1199999999999996,3.533333333333333,1.82666666554263,1.706666666666667,-284.212681148552,90.57524059574024
319,0.1199999999999996,3.604166666666666,1.86208333151072,1.742083333333333,-284.206430353822,94.49767350925264
320,0.1199999999999996,3.675,1.8974999972124864,1.7775,-284.200202806152,98.40551867235332
321,0.1199999999999996,3.7458333333333327,1.932916662562281,1.8129166666666665,-284.194016688355,102.28736619762346
322,0.1199999999999996,3.8166666666666655,1.968333327529286,1.8483333333333327,-284.187887234535,106.13365654050229
323,0.1199999999999996,3.8874999999999993,2.003749994673831,1.88375,-284.181826332722,109.93692984955332
324,0.1199999999999996,3.958333333333333,2.039166658806652,1.919166666666667,-284.175862927292,113.67902325456332
325,0.1199999999999996,4.029166666666666,2.074583321888406,1.954583333333333,-284.170004612722,117.35517114927478
326,0.1199999999999996,4.1,2.10999999776956,1.99,-284.164255662962,120.9626915895904
327,0.2399999999999997,2.4,1.3200000097920197,1.0799999999999998,-284.264184947171,58.25611901210054
328,0.2399999999999997,2.470833333333333,1.355416655002306,1.1154166666666665,-284.270021186679,54.59382342791159
329,0.2399999999999997,2.5416666666666665,1.390833328060438,1.1508333333333336,-284.273366461039,52.49463207366175
330,0.2399999999999997,2.6125,1.4262500043246689,1.18625,-284.27467225926,51.675231318780185
331,0.2399999999999997,2.683333333333333,1.4616666672332648,1.221666666666667,-284.274313198526,51.90054533113735
332,0.2399999999999997,2.7541666666666664,1.4970833336732643,1.257083333333333,-284.272609149357,52.96985232895847
333,0.2399999999999997,2.825,1.5325000007896483,1.2924999999999998,-284.269828772554,54.71456511430786
334,0.2399999999999997,2.895833333333333,1.5679166668656954,1.3279166666666666,-284.266196771963,56.99367989495241
335,0.2399999999999997,2.9666666666666663,1.6033333333442452,1.3633333333333333,-284.261858484819,59.71599617900621
336,0.2399999999999997,3.0375,1.6387499999999775,1.39875,-284.256939792907,62.80252195378132
337,0.2399999999999997,3.108333333333333,1.674166666666259,1.4341666666666668,-284.25156632107,66.17442644011243
338,0.2399999999999997,3.1791666666666663,1.7095833337582906,1.4695833333333337,-284.24585090189,69.76090612382637
339,0.2399999999999997,3.25,1.7450000000186874,1.505,-284.2398747656,73.51098826407706
340,0.2399999999999997,3.320833333333333,1.780416666736306,1.5404166666666663,-284.233714159167,77.37682716676713
341,0.2399999999999997,3.3916666666666666,1.815833332062464,1.5758333333333334,-284.227431529295,81.31923693346364
342,0.2399999999999997,3.4624999999999995,1.8512499971219831,1.6112499999999998,-284.221069592405,85.31141260534041
343,0.2399999999999997,3.533333333333333,1.8866666664070373,1.6466666666666665,-284.214657755383,89.33490108281184
344,0.2399999999999997,3.604166666666666,1.922083328837332,1.6820833333333332,-284.208234322207,93.36566625676072
345,0.2399999999999997,3.675,1.9574999994837927,1.7175,-284.201837743858,97.37957977233472
346,0.2399999999999997,3.7458333333333327,1.9929166657325388,1.7529166666666665,-284.19549330951,101.3607724332547
347,0.2399999999999997,3.8166666666666655,2.02833333176764,1.788333333333333,-284.189216947819,105.29924885703538
348,0.2399999999999997,3.8874999999999993,2.0637499975401705,1.8237499999999995,-284.183017040497,109.18974943987642
349,0.2399999999999997,3.958333333333333,2.0991666629821952,1.8591666666666669,-284.176913843242,113.01956353947448
350,0.2399999999999997,4.029166666666666,2.134583328007596,1.8945833333333328,-284.170913902136,116.78458342729974
351,0.2399999999999997,4.1,2.1699999925540365,1.93,-284.165038534053,120.47143256300588
352,0.3599999999999999,2.4,1.3800000064143478,1.02,-284.267672538715,56.067622276577474
353,0.3599999999999999,2.470833333333333,1.4154166626857667,1.0554166666666664,-284.274642651382,51.69381054272652
354,0.3599999999999999,2.5416666666666665,1.4508333387954395,1.0908333333333335,-284.278812648547,49.077097814885846
355,0.3599999999999999,2.6125,1.4862500013054898,1.1262500000000002,-284.280693609672,47.89677688857949
356,0.3599999999999999,2.683333333333333,1.5216666683032698,1.1616666666666666,-284.280712045391,47.88520830026404
357,0.3599999999999999,2.7541666666666664,1.557083334899494,1.1970833333333335,-284.279227761517,48.81661049339332
358,0.3599999999999999,2.825,1.5925000000710423,1.2325,-284.276530450036,50.50919900223814
359,0.3599999999999999,2.895833333333333,1.6279166668580145,1.2679166666666666,-284.272879638089,52.800118086974834
360,0.3599999999999999,2.9666666666666663,1.6633333333385434,1.3033333333333332,-284.268468953043,55.56786474046413
361,0.3599999999999999,3.0375,1.6987500000003577,1.33875,-284.263437542101,58.72512277448906
362,0.3599999999999999,3.108333333333333,1.7341666667644309,1.3741666666666668,-284.257906443561,62.19593951029146
363,0.3599999999999999,3.1791666666666663,1.7695833333391098,1.4095833333333332,-284.251998608983,65.90316167919082
364,0.3599999999999999,3.25,1.805000000047696,1.445,-284.245812949235,69.78472177438191
365,0.3599999999999999,3.320833333333333,1.840416666876613,1.480416666666666,-284.239426322761,73.79239039412623
366,0.3599999999999999,3.3916666666666666,1.8758333325447687,1.5158333333333334,-284.232897327279,77.8893969152144
367,0.3599999999999999,3.4624999999999995,1.9112499981188669,1.55125,-284.226280254757,82.04167261331715
368,0.3599999999999999,3.533333333333333,1.94666666266026,1.586666666666667,-284.219631578085,86.21378021497972
369,0.3599999999999999,3.604166666666666,1.9820833328719003,1.622083333333333,-284.212985340328,90.3843573743886
370,0.3599999999999999,3.675,2.0174999990027005,1.6574999999999998,-284.206359439489,94.54217292504448
371,0.3599999999999999,3.7458333333333327,2.0529166647215584,1.6929166666666662,-284.199778450547,98.67180583485724
372,0.3599999999999999,3.8166666666666655,2.0883333298653888,1.7283333333333335,-284.193269611478,102.75616401580638
373,0.3599999999999999,3.8874999999999993,2.123749994283161,1.7637499999999997,-284.18685231979,106.78307534786772
374,0.3599999999999999,3.958333333333333,2.1591666578855,1.7991666666666664,-284.180536615239,110.74623978897668
375,0.3599999999999999,4.029166666666666,2.194583320611361,1.8345833333333328,-284.174336430155,114.63691467014776
376,0.3599999999999999,4.1,2.229999997336161,1.87,-284.168270948172,118.44306207923968
377,0.4799999999999995,2.4,1.4399999967096,0.9600000000000002,-284.269447186386,54.954014049883895
378,0.4799999999999995,2.470833333333333,1.4754166774367723,0.9954166666666668,-284.278620468888,49.197692371627696
379,0.4799999999999995,2.5416666666666665,1.510833334127203,1.0308333333333333,-284.284450116751,45.5395331071552
380,0.4799999999999995,2.6125,1.546250001393067,1.0662500000000004,-284.287562408107,43.58654079519124
381,0.4799999999999995,2.683333333333333,1.581666666825116,1.1016666666666666,-284.288473363426,43.01490770207051
382,0.4799999999999995,2.7541666666666664,1.61708333491321,1.1370833333333337,-284.287605743306,43.55934754726118
383,0.4799999999999995,2.825,1.6525000000326948,1.1725,-284.285304354597,45.00349076568741
384,0.4799999999999995,2.895833333333333,1.6879166669588117,1.207916666666667,-284.281856399597,47.16711519430302
385,0.4799999999999995,2.9666666666666663,1.723333333329801,1.2433333333333336,-284.277500167593,49.90069204802965
386,0.4799999999999995,3.0375,1.7587500000030405,1.2787500000000005,-284.272450387855,53.06947667558442
387,0.4799999999999995,3.108333333333333,1.7941666668901786,1.3141666666666665,-284.266844715865,56.587088957797725
388,0.4799999999999995,3.1791666666666663,1.8295833333461533,1.3495833333333331,-284.260796008272,60.38271027823095
389,0.4799999999999995,3.25,1.8649999999220304,1.3850000000000002,-284.254408708677,64.39080128778487
390,0.4799999999999995,3.320833333333333,1.900416666347589,1.4204166666666662,-284.247784753255,68.54739607083503
391,0.4799999999999995,3.3916666666666666,1.9358333323855443,1.455833333333333,-284.241006019222,72.80111589869114
392,0.4799999999999995,3.4624999999999995,1.9712499976958413,1.4912500000000002,-284.234126863926,77.11785102049456
393,0.4799999999999995,3.533333333333333,2.006666661782896,1.526666666666667,-284.227195564526,81.46730706154999
394,0.4799999999999995,3.604166666666666,2.04208333275013,1.5620833333333333,-284.220259200749,85.81994104717516
395,0.4799999999999995,3.675,2.077499998742976,1.5975,-284.213350894471,90.15496868637176
396,0.4799999999999995,3.7458333333333327,2.1129166641700654,1.6329166666666663,-284.206491827893,94.45909794728875
397,0.4799999999999995,3.8166666666666655,2.14833332871195,1.6683333333333334,-284.199703656845,98.71873959147908
398,0.4799999999999995,3.8874999999999993,2.183749991893657,1.7037499999999997,-284.193014883748,102.91600807969397
399,0.4799999999999995,3.958333333333333,2.2191666649433808,1.7391666666666663,-284.186439238314,107.0422878876072
400,0.4799999999999995,4.029166666666666,2.254583330365398,1.7745833333333334,-284.179985138384,111.0922967402389
401,0.4799999999999995,4.1,2.289999995197991,1.81,-284.173663779329,115.0590094362019
402,0.5999999999999996,2.4,1.4999999865867433,0.9000000000000004,-284.266310006479,56.92262416337579
403,0.5999999999999996,2.470833333333333,1.535416668369065,0.9354166666666668,-284.279248676025,48.80348644146952
404,0.5999999999999996,2.5416666666666665,1.5708333342553678,0.9708333333333334,-284.287980518995,43.324172251758455
405,0.5999999999999996,2.6125,1.6062500004100138,1.00625,-284.2933064546,39.98209720139734
406,0.5999999999999996,2.683333333333333,1.6416666668186553,1.0416666666666667,-284.295879663762,38.36738407349993
407,0.5999999999999996,2.7541666666666664,1.6770833337561868,1.0770833333333334,-284.296235422028,38.14414239108408
408,0.5999999999999996,2.825,1.712500000030743,1.1125000000000005,-284.294808953098,39.039265159110776
409,0.5999999999999996,2.895833333333333,1.747916666858404,1.1479166666666665,-284.29195738684,40.8286500019346
410,0.5999999999999996,2.9666666666666663,1.7833333333345949,1.1833333333333331,-284.287974564839,43.32790854109098
411,0.5999999999999996,3.0375,1.818750000024209,1.2187499999999998,-284.283102878495,46.38493787659024
412,0.5999999999999996,3.108333333333333,1.8541666663408505,1.2541666666666669,-284.277544207374,49.87305666824172
413,0.5999999999999996,3.1791666666666663,1.889583333320458,1.2895833333333335,-284.271460016991,53.69094377556417
414,0.5999999999999996,3.25,1.92499999992271,1.3250000000000002,-284.264963004849,57.76788044777596
415,0.5999999999999996,3.320833333333333,1.9604166663498128,1.3604166666666666,-284.258170661284,62.03014038590243
416,0.5999999999999996,3.3916666666666666,1.9958333323480624,1.3958333333333333,-284.251166426949,66.42536378967276
417,0.5999999999999996,3.4624999999999995,2.0312499975071665,1.43125,-284.244029002587,70.90416519722757
418,0.5999999999999996,3.533333333333333,2.0666666612449216,1.4666666666666668,-284.236815719593,75.43056861507972
419,0.5999999999999996,3.604166666666666,2.1020833326278043,1.5020833333333332,-284.229573507078,79.9751255814178
420,0.5999999999999996,3.675,2.137499998495301,1.5375000000000003,-284.222350176242,84.50783411528998
421,0.5999999999999996,3.7458333333333327,2.172916663733155,1.5729166666666667,-284.215184362195,89.00445031917427
422,0.5999999999999996,3.8166666666666655,2.20833332794398,1.6083333333333334,-284.208095361356,93.45286550726274
423,0.5999999999999996,3.8874999999999993,2.2437499906177027,1.6437499999999998,-284.201101536543,97.84155683738103
424,0.5999999999999996,3.958333333333333,2.2791666645876822,1.6791666666666665,-284.194216310499,102.1621014110604
425,0.5999999999999996,4.029166666666666,2.314583329623616,1.7145833333333331,-284.18746328929,106.399686198235
426,0.5999999999999996,4.1,2.3499999936815,1.7499999999999998,-284.18084486078,110.55281279168406
427,0.7199999999999998,2.470833333333333,1.5954166684941118,0.8754166666666668,-284.272955633814,52.75243004957687
428,0.7199999999999998,2.5416666666666665,1.6308333322783617,0.9108333333333334,-284.286418106971,44.30460059923565
429,0.7199999999999998,2.6125,1.6662500003790026,0.94625,-284.295407121808,38.66390862650725
430,0.7199999999999998,2.683333333333333,1.701666668186958,0.9816666666666668,-284.300799660945,35.28003922878007
431,0.7199999999999998,2.7541666666666664,1.7370833336755154,1.0170833333333336,-284.303300249785,33.71089604093899
432,0.7199999999999998,2.825,1.7725000000174584,1.0525000000000002,-284.303481182447,33.59735908138136
433,0.7199999999999998,2.895833333333333,1.807916666731336,1.0879166666666669,-284.301806984473,34.647934171531006
434,0.7199999999999998,2.9666666666666663,1.8433333333333344,1.1233333333333333,-284.298654373234,36.626227592034006
435,0.7199999999999998,3.0375,1.8787499998792625,1.1587499999999995,-284.294331847512,39.3386534344634
436,0.7199999999999998,3.108333333333333,1.9141666666614725,1.1941666666666666,-284.289097221148,42.62343107107197
437,0.7199999999999998,3.1791666666666663,1.94958333329884,1.2295833333333333,-284.2831658104,46.34544750997796
438,0.7199999999999998,3.25,1.984999999870232,1.265,-284.276713715901,50.394197935666526
439,0.7199999999999998,3.320833333333333,2.020416666269068,1.3004166666666666,-284.269872407619,54.6871836976026
440,0.7199999999999998,3.3916666666666666,2.0558333322559346,1.3358333333333334,-284.262731439603,59.168208781635016
441,0.7199999999999998,3.4624999999999995,2.0912499973869534,1.3712499999999996,-284.255392545308,63.77343448089717
442,0.7199999999999998,3.533333333333333,2.126666660963916,1.4066666666666665,-284.24793225101,68.45483983217284
443,0.7199999999999998,3.604166666666666,2.1620833325125144,1.442083333333333,-284.240416948432,73.17076340030958
444,0.7199999999999998,3.675,2.19749999822714,1.4775000000000005,-284.232892650326,77.89233174752106
445,0.7199999999999998,3.7458333333333327,2.232916663159995,1.512916666666667,-284.225401419454,82.59315009209872
446,0.7199999999999998,3.8166666666666655,2.26833332685952,1.548333333333333,-284.217982024396,87.24889078279794
447,0.7199999999999998,3.8874999999999993,2.303749988876749,1.5837499999999995,-284.210660569823,91.8431728912796
448,0.7199999999999998,3.958333333333333,2.3391666640481983,1.619166666666667,-284.203448884286,96.36857388972064
449,0.7199999999999998,4.029166666666666,2.374583328755737,1.6545833333333335,-284.196359687527,100.81711201949774
450,0.7199999999999998,4.1,2.409999992437005,1.69,-284.189414910613,105.17502532828554
451,0.8399999999999999,2.5416666666666665,1.690833334099981,0.8508333333333333,-284.275810699483,50.96084929320968
452,0.8399999999999999,2.6125,1.726250003496313,0.8862499999999999,-284.29062569665,41.66429821267636
453,0.8399999999999999,2.683333333333333,1.7616666680552573,0.9216666666666667,-284.300546057225,35.439177965745
454,0.8399999999999999,2.7541666666666664,1.7970833335239107,0.9570833333333332,-284.306550143729,31.671556801395425
455,0.8399999999999999,2.825,1.8325000000050204,0.9925,-284.309420596217,29.87032067031147
456,0.8399999999999999,2.895833333333333,1.867916666668716,1.0279166666666666,-284.309784906069,29.641712786694
457,0.8399999999999999,2.9666666666666663,1.903333333324712,1.063333333333333,-284.308151614456,30.666618747770706
458,0.8399999999999999,3.0375,1.9387499999985944,1.09875,-284.304935732689,32.68461502403322
459,0.8399999999999999,3.108333333333333,1.974166666644768,1.1341666666666663,-284.300475117222,35.48369348972585
460,0.8399999999999999,3.1791666666666663,2.0095833332193704,1.1695833333333334,-284.295046036779,38.89049290314633
461,0.8399999999999999,3.25,2.044999999648471,1.205,-284.288877139659,42.7615342904704
462,0.8399999999999999,3.320833333333333,2.080416665823428,1.2404166666666665,-284.282157937422,46.97789735232103
463,0.8399999999999999,3.3916666666666666,2.115833331512142,1.2758333333333336,-284.275038538328,51.44538773347457
464,0.8399999999999999,3.4624999999999995,2.1512499962730955,1.3112499999999996,-284.267627962845,56.09559405731238
465,0.8399999999999999,3.533333333333333,2.186666666182381,1.346666666666667,-284.260012486249,60.87437777078223
466,0.8399999999999999,3.604166666666666,2.222083332255248,1.3820833333333329,-284.252272155665,65.7315085446222
467,0.8399999999999999,3.675,2.2574999977672863,1.4175000000000002,-284.244485865452,70.61747942108765
468,0.8399999999999999,3.7458333333333327,2.292916662331901,1.4529166666666664,-284.236701185265,75.50243999098205
469,0.8399999999999999,3.8166666666666655,2.328333325440777,1.4883333333333333,-284.228958972351,80.36075194474614
470,0.8399999999999999,3.8874999999999993,2.3637499981235446,1.5237499999999995,-284.221300658561,85.16641640331221
471,0.8399999999999999,3.958333333333333,2.399166663276469,1.5591666666666668,-284.213742816727,89.9090337576177
472,0.8399999999999999,4.029166666666666,2.434583327362559,1.5945833333333332,-284.206317707026,94.56836044094626
473,0.8399999999999999,4.1,2.4699999900761496,1.63,-284.199031182194,99.1407238060294
474,0.96,2.683333333333333,1.8216666675881168,0.8616666666666665,-284.291547674035,41.08574866874063
475,0.96,2.7541666666666664,1.857083333393822,0.8970833333333332,-284.303063706415,33.8593292466546
476,0.96,2.825,1.892500000169432,0.9325,-284.310213240304,29.37292899617708
477,0.96,2.895833333333333,1.9279166666672205,0.9679166666666664,-284.313883507734,27.069801411518288
478,0.96,2.9666666666666663,1.9633333333331904,1.0033333333333334,-284.314784978585,26.504119911903015
479,0.96,3.0375,1.998749999991276,1.0387499999999998,-284.313486834176,27.31871782726517
480,0.96,3.108333333333333,2.03416666658913,1.0741666666666667,-284.310450211363,29.22422741157832
481,0.96,3.1791666666666663,2.0695833330072766,1.1095833333333334,-284.306047613709,31.98689914995567
482,0.96,3.25,2.1049999990856607,1.145,-284.300582141965,35.41653444954174
483,0.96,3.320833333333333,2.1404166646392526,1.180416666666667,-284.294304844707,39.35559795041716
484,0.96,3.3916666666666666,2.175833329378525,1.215833333333333,-284.287423480887,43.673718941951
485,0.96,3.4624999999999995,2.2112499995557933,1.2512499999999995,-284.280108407136,48.263997024166095
486,0.96,3.533333333333333,2.246666665725769,1.2866666666666668,-284.272489096599,53.0451865719951
487,0.96,3.604166666666666,2.2820833314499267,1.322083333333333,-284.264656711723,57.96008228619143
488,0.96,3.675,2.317499996427606,1.3574999999999997,-284.256689668814,62.959477191857125
489,0.96,3.7458333333333327,2.352916660209291,1.3929166666666664,-284.248663131024,67.99620569899993
490,0.96,3.8166666666666655,2.3883333221415577,1.4283333333333332,-284.240641897765,73.02960556269299
491,0.96,3.8874999999999993,2.4237499972487573,1.4637499999999994,-284.232668783914,78.03281004197558
492,0.96,3.958333333333333,2.459166661832892,1.4991666666666663,-284.224780224811,82.9829556158024
493,0.96,4.029166666666666,2.494583342206776,1.534583333333333,-284.217009187968,87.8593548580759
494,0.96,4.1,2.530000011881351,1.5699999999999998,-284.20937834445,92.64778146073238
495,1.0799999999999996,2.825,1.9525000000425887,0.8724999999999999,-284.302611023977,34.14339176522961
496,1.0799999999999996,2.895833333333333,1.9879166666552288,0.9079166666666668,-284.311462037079,28.58929718866611
497,1.0799999999999996,2.9666666666666663,2.0233333333309043,0.9433333333333334,-284.316383498601,25.50103345739047
498,1.0799999999999996,3.0375,2.058749999958279,0.97875,-284.318185273901,24.370402386501645
499,1.0799999999999996,3.108333333333333,2.094166666424361,1.0141666666666669,-284.317513418149,24.79199823607848
500,1.0799999999999996,3.1791666666666663,2.12958333249358,1.049583333333333,-284.314892020375,26.43695017456474
501,1.0799999999999996,3.25,2.1649999978516683,1.0850000000000002,-284.310742936721,29.04053947612961
502,1.0799999999999996,3.320833333333333,2.200416666460244,1.1204166666666668,-284.305406250652,32.389360544510154
503,1.0799999999999996,3.3916666666666666,2.235833332839601,1.1558333333333335,-284.299158759951,36.309720148517656
504,1.0799999999999996,3.4624999999999995,2.271249998943268,1.19125,-284.292227779262,40.658976195408464
505,1.0799999999999996,3.533333333333333,2.306666664579438,1.2266666666666666,-284.284801933366,45.3187648480955
506,1.0799999999999996,3.604166666666666,2.342083329450271,1.2620833333333334,-284.277033661143,50.19342926514045
507,1.0799999999999996,3.675,2.3774999931222283,1.2975,-284.269034374093,55.213057674755454
508,1.0799999999999996,3.7458333333333327,2.412916654980084,1.3329166666666663,-284.26088558473,60.32650020219491
509,1.0799999999999996,3.8166666666666655,2.448333330565553,1.3683333333333334,-284.252662514106,65.48655492461705
510,1.0799999999999996,3.8874999999999993,2.4837500065532283,1.4037499999999996,-284.244434949527,70.64942964643353
511,1.0799999999999996,3.958333333333333,2.519166676210677,1.4391666666666665,-284.236254526265,75.78272274517855
512,1.0799999999999996,4.029166666666666,2.5545833465409187,1.4745833333333334,-284.228159243683,80.86258926057785
513,1.0799999999999996,4.1,2.590000016892134,1.5099999999999998,-284.220183640406,85.8673558782841
514,1.1999999999999995,2.9666666666666663,2.083333333312913,0.8833333333333333,-284.30996555866,29.52835157433736
515,1.1999999999999995,3.0375,2.118749999834118,0.91875,-284.316606263396,25.36124643803262
516,1.1999999999999995,3.108333333333333,2.15416666596716,0.9541666666666666,-284.319688347566,23.42720942150447
517,1.1999999999999995,3.1791666666666663,2.1895833312761424,0.9895833333333331,-284.319955854876,23.25934605008982
518,1.1999999999999995,3.25,2.2249999997958017,1.0250000000000004,-284.318004605476,24.48377353485493
519,1.1999999999999995,3.320833333333333,2.260416666132893,1.0604166666666668,-284.314314804956,26.799158318571333
520,1.1999999999999995,3.3916666666666666,2.295833332124944,1.0958333333333337,-284.309272669665,29.963145983167912
521,1.1999999999999995,3.4624999999999995,2.331249997529878,1.13125,-284.303189618536,33.78031819782341
522,1.1999999999999995,3.533333333333333,2.3666666619852896,1.1666666666666667,-284.296320395485,38.09082074178629
523,1.1999999999999995,3.604166666666666,2.402083324976052,1.2020833333333332,-284.288875206027,42.76274766287384
524,1.1999999999999995,3.675,2.437499998188013,1.2375,-284.281028046939,47.68691433506614
525,1.1999999999999995,3.7458333333333327,2.472916671347784,1.2729166666666665,-284.27291586317,52.777386505463824
526,1.1999999999999995,3.8166666666666655,2.508333340542668,1.3083333333333336,-284.264634284262,57.97415573043328
527,1.1999999999999995,3.8874999999999993,2.5437500103225634,1.3437499999999998,-284.256256681505,63.23118083037521
528,1.1999999999999995,3.958333333333333,2.5791666809540983,1.3791666666666669,-284.247854355922,68.50371973787432
529,1.1999999999999995,4.029166666666666,2.6145833522578537,1.4145833333333329,-284.239492575334,73.75081627689256
530,1.1999999999999995,4.1,2.650000005319937,1.45,-284.231213960286,78.94572565161545
531,1.3199999999999998,3.0375,2.178749999411976,0.8587499999999998,-284.305356520867,32.420566455752585
532,1.3199999999999998,3.108333333333333,2.2141666647150444,0.8941666666666666,-284.314233566642,26.85013613026957
533,1.3199999999999998,3.1791666666666663,2.249583333132071,0.9295833333333332,-284.319009623539,23.85311517872839
534,1.3199999999999998,3.25,2.2849999994275016,0.965,-284.320549158191,22.88704259894315
535,1.3199999999999998,3.320833333333333,2.320416665288863,1.0004166666666665,-284.319537940922,23.521591015592048
536,1.3199999999999998,3.3916666666666666,2.3558333303867305,1.0358333333333332,-284.316525480997,25.41193815876684
537,1.3199999999999998,3.4624999999999995,2.3912499942296632,1.0712499999999998,-284.311954336487,28.28037464607373
538,1.3199999999999998,3.533333333333333,2.4266666560536403,1.106666666666667,-284.306181615223,31.9028119303648
539,1.3199999999999998,3.604166666666666,2.462083336759408,1.1420833333333331,-284.299495469044,36.09843200265349
540,1.3199999999999998,3.675,2.497500005564982,1.1774999999999998,-284.292131882502,40.719152320841246
541,1.3199999999999998,3.7458333333333327,2.532916675082887,1.2129166666666664,-284.284286835709,45.641993507931176
542,1.3199999999999998,3.8166666666666655,2.5683333452833965,1.2483333333333333,-284.276120815964,50.76624826329023
543,1.3199999999999998,3.8874999999999993,2.603750016056321,1.2837499999999995,-284.267752749572,56.01728920385608
544,1.3199999999999998,3.958333333333333,2.6391666871622,1.3191666666666666,-284.259263642147,61.34428453939607
